,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,salary_derived
11925,154,engineering,0.0,0.8824287207799999,5,0.0,medium,0.9420302664460001,Employed,2.0,1
11926,305,product,0.0,0.838046358009,7,0.0,low,0.07299201166830001,Left,4.0,0
11927,223,product,1.0,,4,0.0,low,1.0,Employed,2.0,0
11928,121,support,0.0,0.529949692898,3,0.0,low,0.4997724841100001,Employed,4.0,0
11929,258,sales,0.0,0.982077794972,4,0.0,medium,0.48758217686000005,Employed,3.0,1
11930,141,IT,0.0,1.0,4,0.0,low,0.45242352206299996,Employed,2.0,0
11931,159,engineering,0.0,0.468233004584,4,0.0,medium,0.40815138983599997,Employed,4.0,1
11932,233,IT,1.0,,3,0.0,low,0.787040610398,Employed,3.0,0
11933,193,engineering,0.0,0.85542277796,5,0.0,medium,0.8566411610279999,Employed,5.0,1
11934,151,engineering,0.0,0.535789526621,2,0.0,medium,0.513012985687,Left,3.0,1
11935,246,,0.0,0.725905433867,3,0.0,low,0.765107959263,Employed,3.0,0
11936,208,management,1.0,1.0,5,0.0,medium,0.733929989262,Employed,8.0,1
11937,243,sales,0.0,0.663545929524,3,0.0,medium,0.7278290252740001,Employed,2.0,1
11938,169,engineering,1.0,0.540012593661,3,0.0,high,0.529907899425,Employed,2.0,3
11939,252,engineering,0.0,1.0,4,0.0,medium,0.7066763548430001,Left,5.0,1
11940,271,sales,0.0,,4,0.0,medium,0.641460850592,Employed,2.0,1
11941,167,finance,0.0,0.6846050591030001,3,0.0,medium,0.675726698599,Employed,3.0,1
11942,192,support,0.0,0.447501021168,4,0.0,low,0.524983185701,Employed,2.0,0
11943,148,engineering,0.0,0.457241258948,2,0.0,medium,0.39906085560099996,Left,3.0,1
11944,177,sales,0.0,0.8833276280619999,3,0.0,medium,0.698917053808,Employed,3.0,1
11945,219,IT,0.0,0.394113975483,5,0.0,medium,0.510487995053,Employed,4.0,1
11946,151,IT,0.0,0.964772768071,5,0.0,medium,0.82959699485,Employed,3.0,1
11947,249,product,0.0,0.790814373228,5,0.0,medium,0.721534882156,Left,5.0,1
11948,193,management,0.0,0.9651089591869999,3,1.0,high,0.264822774466,Employed,10.0,3
11949,215,sales,0.0,0.709348495962,3,0.0,high,0.6716965502519999,Employed,6.0,3
11950,132,finance,0.0,,2,0.0,low,0.41645631400300004,Left,3.0,0
11951,217,sales,0.0,0.675179731495,3,0.0,medium,0.753794508826,Employed,2.0,1
11952,266,sales,1.0,0.520751131459,3,0.0,medium,0.9659997648440001,Employed,3.0,1
11953,99,IT,1.0,0.8600888679809999,3,0.0,medium,0.198277825548,Employed,5.0,1
11954,217,sales,0.0,0.630010130562,5,0.0,low,0.8846146138050001,Employed,3.0,0
11955,225,marketing,0.0,0.464800791971,4,0.0,medium,0.915442729693,Employed,3.0,1
11956,249,product,0.0,0.806344877626,5,0.0,medium,0.696256842842,Left,5.0,1
11957,147,marketing,0.0,0.8485863817560001,4,0.0,low,0.177983585733,Employed,4.0,0
11958,270,sales,1.0,0.651678689027,4,0.0,medium,0.9261129688249999,Employed,3.0,1
11959,133,sales,0.0,1.0,3,0.0,low,0.787136148504,Employed,4.0,0
11960,248,IT,0.0,,4,0.0,low,0.506174024167,Employed,3.0,0
11961,109,sales,0.0,0.373887112271,2,0.0,low,0.651980263781,Employed,6.0,0
11962,131,support,1.0,0.598739896729,2,0.0,medium,0.44886176528000005,Left,3.0,1
11963,284,sales,0.0,0.966002050037,6,0.0,low,0.07119724997139999,Left,4.0,0
11964,228,IT,0.0,0.945515876692,3,0.0,low,1.0,Employed,4.0,0
11965,217,engineering,0.0,0.847081666233,5,0.0,low,0.903802523223,Left,5.0,0
11966,137,support,0.0,0.487978113591,2,0.0,medium,0.485475059771,Left,3.0,1
11968,200,engineering,1.0,0.4487114114,4,0.0,low,0.705272435669,Employed,2.0,0
11969,232,engineering,0.0,0.9398767056730001,5,0.0,medium,0.7655278992669999,Left,6.0,1
11970,106,engineering,0.0,0.7945554805689999,4,0.0,low,0.857396241707,Employed,2.0,0
11971,218,engineering,0.0,0.438114083715,6,0.0,medium,0.511132027844,Employed,3.0,1
11972,274,sales,0.0,0.715093364593,2,0.0,high,0.170876282846,Employed,10.0,3
11973,165,procurement,0.0,0.41915344117700004,5,0.0,medium,0.634586502436,Employed,3.0,1
11974,160,sales,1.0,0.523096712201,2,1.0,low,0.49794696984700004,Left,3.0,0
11975,186,marketing,0.0,0.871441207007,3,0.0,low,0.979948243273,Employed,2.0,0
11976,192,sales,0.0,0.581915210428,7,0.0,low,0.246625577771,Left,3.0,0
11977,148,sales,0.0,0.44509347130500004,2,0.0,low,0.448703594128,Left,3.0,0
11978,192,engineering,0.0,1.0,4,0.0,high,0.74414509477,Employed,4.0,3
11979,279,engineering,0.0,0.9758216943960001,6,0.0,low,0.11060576696699999,Left,4.0,0
11980,247,support,0.0,0.8857909971819999,4,0.0,medium,0.702911933659,Left,5.0,1
11981,201,management,0.0,0.964452655862,3,0.0,medium,0.568479151965,Employed,3.0,1
11982,270,finance,0.0,0.750134217208,5,0.0,medium,0.548132785551,Employed,3.0,1
11983,199,marketing,0.0,0.589333399524,4,0.0,low,0.8457725730589999,Employed,2.0,0
11984,291,finance,0.0,0.770364986146,7,0.0,low,0.123900572759,Left,4.0,0
11985,274,sales,1.0,,5,0.0,medium,0.442682624726,Employed,2.0,1
11986,152,IT,0.0,0.433164183384,2,0.0,low,0.35191887077,Left,3.0,0
11987,159,sales,0.0,0.948569420179,3,0.0,low,0.8216325375200001,Employed,3.0,0
11988,244,engineering,0.0,0.7719806271340001,3,0.0,medium,0.768878787183,Employed,2.0,1
11989,203,,0.0,,3,0.0,medium,1.0,Employed,3.0,1
11990,247,sales,0.0,0.9779990633700001,7,0.0,medium,0.0677275244687,Left,4.0,1
11991,142,support,0.0,0.7264692586489999,4,0.0,medium,0.661453423727,Employed,3.0,1
11992,212,IT,0.0,0.884518540225,3,0.0,low,0.563645127226,Employed,2.0,0
11993,222,IT,0.0,0.573500764847,4,0.0,medium,0.920060697339,Employed,2.0,1
11994,246,support,0.0,0.851910661248,4,0.0,low,0.910582769912,Employed,3.0,0
11995,140,product,0.0,0.540716510312,4,0.0,medium,0.9104481958239999,Employed,3.0,1
11996,209,sales,0.0,,4,1.0,medium,0.8135399076800001,Employed,3.0,1
11997,100,engineering,0.0,0.45274476878,2,0.0,medium,0.670940913447,Employed,6.0,1
11998,276,engineering,0.0,0.886990280218,6,0.0,low,0.04993554776330001,Left,4.0,0
11999,259,support,0.0,0.747091909782,3,0.0,medium,0.684895583642,Employed,3.0,1
12000,162,support,0.0,0.54339970868,5,0.0,low,0.20544338246399999,Employed,2.0,0
12001,181,engineering,0.0,0.7358594394079999,3,0.0,medium,0.637363676802,Employed,2.0,1
12002,233,sales,0.0,0.65270582143,4,0.0,medium,0.8233582922939999,Employed,2.0,1
12003,274,sales,0.0,0.936886927808,3,0.0,low,0.61168835389,Employed,4.0,0
12004,274,engineering,0.0,0.743447901503,4,0.0,medium,0.735646736074,Employed,3.0,1
12005,190,management,1.0,0.593120907415,4,0.0,low,0.916154392322,Employed,10.0,0
12006,265,support,0.0,0.9780996160100001,3,0.0,medium,0.626581107043,Employed,3.0,1
12007,213,sales,0.0,0.465369787799,4,0.0,medium,1.0,Employed,2.0,1
12008,231,sales,1.0,0.364536579038,2,0.0,medium,0.6861688129629999,Employed,6.0,1
12009,152,sales,0.0,0.91259807809,4,0.0,high,0.967484785402,Employed,2.0,3
12010,157,support,0.0,0.534149598896,3,0.0,medium,0.684519283795,Employed,2.0,1
12011,265,IT,0.0,0.7952360299339999,4,0.0,low,0.567445306332,Employed,2.0,0
12013,173,marketing,0.0,0.48907023077600004,4,0.0,medium,0.530560392069,Employed,2.0,1
12014,150,engineering,1.0,,3,0.0,low,0.885629103552,Employed,2.0,0
12015,246,support,0.0,0.50874206023,4,0.0,low,0.737623251647,Employed,3.0,0
12016,243,marketing,0.0,1.0,5,0.0,low,0.9462290424099999,Left,6.0,0
12017,182,support,0.0,0.948532783512,5,0.0,medium,0.835528135663,Employed,4.0,1
12018,187,sales,1.0,,2,0.0,medium,0.388380345342,Employed,2.0,1
12019,156,sales,0.0,1.0,2,0.0,medium,0.8206839562289999,Employed,5.0,1
12020,260,sales,0.0,0.850061618477,6,0.0,low,0.119130739071,Left,4.0,0
12021,245,support,0.0,0.825160637859,6,0.0,low,0.127561756674,Left,4.0,0
12022,185,finance,0.0,,3,0.0,low,0.6996054130920001,Employed,2.0,0
12023,159,sales,0.0,0.550046592552,4,0.0,low,0.769824544101,Employed,3.0,0
12024,135,finance,0.0,0.55332476779,3,0.0,low,0.358749803477,Employed,3.0,0
12025,162,management,0.0,0.646156319334,4,0.0,high,0.6976967574330001,Employed,10.0,3
12026,163,IT,1.0,,3,0.0,low,0.516707431282,Employed,3.0,0
12027,272,sales,0.0,0.6904470286130001,4,0.0,low,0.8350532562790001,Employed,4.0,0
12028,233,IT,0.0,0.9150023660169999,3,0.0,medium,0.652031743839,Employed,3.0,1
12029,282,sales,0.0,0.956712453789,6,0.0,low,0.162118558542,Left,4.0,0
12030,212,support,0.0,0.5109265241300001,4,0.0,medium,0.6160816045709999,Employed,4.0,1
12031,306,support,0.0,0.856016427713,6,0.0,low,0.136382044951,Left,4.0,0
12032,162,engineering,1.0,0.866051875128,4,0.0,medium,0.721985803385,Employed,3.0,1
12033,210,sales,0.0,0.590387801226,3,0.0,medium,0.5548658268559999,Employed,2.0,1
12034,177,sales,0.0,0.643937875857,2,0.0,low,0.528323305301,Employed,4.0,0
12035,210,sales,1.0,0.69418633322,4,0.0,high,0.693130994025,Employed,2.0,3
12036,191,,0.0,0.947426125167,4,0.0,low,0.669260407086,Employed,2.0,0
12037,249,engineering,0.0,0.799351866336,6,0.0,medium,0.0774383341413,Left,4.0,1
12038,160,sales,0.0,0.400981602937,2,0.0,medium,0.34592607340099996,Employed,6.0,1
12039,268,IT,0.0,0.8997600361110001,5,0.0,low,0.9239683275380001,Employed,3.0,0
12040,148,finance,0.0,0.7834755630670001,4,0.0,medium,0.7124502917569999,Employed,8.0,1
12041,264,IT,0.0,0.8296585068100001,5,0.0,medium,0.938105562841,Left,5.0,1
12042,196,engineering,0.0,0.8686257280840001,4,1.0,medium,0.8763608219490001,Employed,3.0,1
12043,195,,1.0,0.816121774777,5,0.0,low,0.9454271946100001,Employed,4.0,0
12044,223,sales,0.0,0.7209996383600001,4,0.0,medium,0.8102861255220001,Employed,3.0,1
12045,157,IT,0.0,0.8922194757459999,4,0.0,low,0.6728046563779999,Employed,2.0,0
12046,190,support,0.0,0.551644757573,3,0.0,low,0.5459402891340001,Employed,3.0,0
12047,171,sales,0.0,0.6481457186240001,2,0.0,medium,0.401360073061,Employed,3.0,1
12048,155,engineering,0.0,0.518107399049,4,0.0,low,0.831376636634,Employed,4.0,0
12049,143,IT,0.0,0.509932987974,2,0.0,low,0.42045073220299994,Left,3.0,0
12050,149,sales,0.0,0.5810992695620001,2,0.0,low,0.44583372,Left,3.0,0
12051,265,support,0.0,0.528190108653,4,0.0,low,0.12681710660700002,Employed,6.0,0
12052,209,support,0.0,0.6767346794140001,4,0.0,medium,0.5617529153090001,Employed,2.0,1
12053,276,sales,0.0,0.703344445979,4,0.0,low,0.14419979746300002,Employed,4.0,0
12054,253,IT,1.0,0.316174622176,4,0.0,low,0.793964564712,Employed,2.0,0
12055,154,IT,1.0,0.538374433506,3,0.0,medium,0.466513037598,Employed,3.0,1
12056,224,product,0.0,0.859639082285,4,0.0,low,0.799365219286,Employed,2.0,0
12057,149,product,0.0,0.5227615605629999,3,0.0,low,0.7848187365739999,Employed,10.0,0
12058,141,,0.0,0.621709587691,3,0.0,low,0.563099653473,Employed,3.0,0
12059,106,sales,0.0,0.38056967881399995,6,0.0,medium,0.462622365241,Employed,5.0,1
12060,229,engineering,1.0,0.78504203707,4,0.0,low,0.525601163349,Employed,3.0,0
12061,230,engineering,0.0,0.698435110639,2,0.0,low,0.586831631406,Employed,3.0,0
12062,205,sales,1.0,0.575156292653,3,0.0,low,0.17189847122000002,Employed,6.0,0
12063,286,sales,1.0,0.493231163209,4,0.0,low,0.20610444719300003,Employed,5.0,0
12064,104,,0.0,0.46658707957900003,3,0.0,medium,0.5648870675600001,Employed,2.0,1
12065,204,sales,0.0,0.694058649338,4,0.0,low,0.991064741298,Employed,2.0,0
12066,301,IT,0.0,0.838592107068,6,0.0,medium,0.100875689505,Left,5.0,1
12067,282,product,0.0,0.9217693429530001,4,0.0,medium,0.16012981625,Employed,4.0,1
12068,243,product,0.0,0.507317109859,4,0.0,medium,0.845060169497,Employed,5.0,1
12069,127,engineering,0.0,0.542810784017,2,0.0,medium,0.415841176701,Left,3.0,1
12070,135,marketing,0.0,,2,0.0,low,0.388823247424,Left,3.0,0
12071,263,engineering,1.0,0.968085570517,3,0.0,high,0.907206795011,Employed,3.0,3
12072,145,engineering,0.0,,4,0.0,medium,0.7058613093449999,Employed,2.0,1
12073,286,procurement,1.0,0.662341869725,4,0.0,low,0.605510417615,Employed,5.0,0
12074,172,management,0.0,0.754199945562,3,1.0,high,0.486220372831,Employed,10.0,3
12075,264,sales,0.0,0.917491669877,4,0.0,low,0.8456258645100001,Left,5.0,0
12076,118,support,0.0,0.919453422515,2,0.0,medium,0.9208255689429999,Employed,4.0,1
12077,132,engineering,0.0,0.577771588551,2,0.0,low,0.420060387963,Left,3.0,0
12078,244,support,0.0,0.8189337707709999,4,0.0,high,0.966715696444,Employed,3.0,3
12079,117,procurement,1.0,0.633653613322,3,0.0,medium,0.721259297618,Employed,3.0,1
12080,279,engineering,0.0,0.847316369755,5,0.0,medium,0.26237384199499997,Employed,4.0,1
12081,258,engineering,0.0,0.7468961682299999,4,0.0,medium,0.757864115018,Employed,3.0,1
12082,136,finance,0.0,0.5722871185989999,4,0.0,medium,0.835000567122,Employed,3.0,1
12083,134,sales,0.0,0.634915753381,3,0.0,medium,0.7088540859710001,Employed,4.0,1
12084,140,,0.0,0.660887914865,3,0.0,medium,0.525642453347,Employed,2.0,1
12085,224,management,0.0,0.642065566517,3,0.0,low,0.601030634445,Employed,3.0,0
12086,168,support,0.0,0.8474451314939999,4,1.0,low,0.963845187133,Employed,3.0,0
12087,177,engineering,0.0,0.839269626759,4,0.0,low,1.0,Employed,6.0,0
12088,138,procurement,0.0,0.721579608044,3,0.0,medium,0.6703648047649999,Employed,3.0,1
12089,218,sales,1.0,0.711473487942,4,0.0,medium,0.857611770333,Employed,2.0,1
12090,213,sales,0.0,0.519981727116,4,0.0,medium,0.84119985248,Employed,3.0,1
12091,150,engineering,1.0,0.926249096207,3,0.0,medium,0.536526454891,Employed,2.0,1
12092,194,product,0.0,0.999364802299,3,0.0,medium,0.572163884941,Employed,3.0,1
12093,189,sales,1.0,,4,0.0,medium,0.2570628494,Employed,2.0,1
12094,183,engineering,0.0,0.7774485872939999,3,0.0,low,1.0,Employed,2.0,0
12095,257,engineering,0.0,0.7447231497050001,4,0.0,low,0.660458280348,Employed,4.0,0
12096,224,management,1.0,,5,0.0,medium,0.459601952768,Employed,2.0,1
12097,175,sales,0.0,0.532689760717,6,0.0,low,0.889569966188,Employed,4.0,0
12098,160,support,0.0,0.907476736859,4,0.0,medium,0.578812712542,Employed,2.0,1
12099,188,engineering,0.0,0.80034171544,3,0.0,medium,0.7688945531929999,Employed,2.0,1
12100,280,,1.0,0.925602411601,5,0.0,high,0.530515661358,Employed,6.0,3
12101,148,sales,0.0,0.5697354900770001,2,0.0,high,0.7175241597640001,Employed,3.0,3
12102,207,sales,0.0,0.873899151005,5,0.0,high,0.856821807428,Employed,2.0,3
12103,106,sales,0.0,0.391281126857,3,0.0,low,0.679440932242,Employed,6.0,0
12104,248,marketing,0.0,0.75191676469,5,0.0,low,0.7563242467839999,Employed,2.0,0
12105,247,engineering,0.0,0.553426292853,5,0.0,low,0.531952089533,Employed,3.0,0
12106,225,product,0.0,0.975269795306,3,0.0,low,0.843959549041,Employed,4.0,0
12107,253,sales,0.0,1.0,3,0.0,medium,1.0,Employed,4.0,1
12108,290,engineering,0.0,0.7784245800380001,6,0.0,medium,0.10452461381799999,Left,4.0,1
12109,162,sales,1.0,0.6086490946800001,4,0.0,low,0.605809596715,Employed,3.0,0
12110,135,finance,0.0,0.530496071411,2,0.0,low,0.43528368063999995,Left,3.0,0
12111,224,sales,0.0,0.44591140643700006,3,0.0,low,0.790558403096,Employed,3.0,0
12112,184,sales,0.0,0.6363598873049999,3,0.0,medium,0.897569429769,Employed,3.0,1
12113,145,sales,0.0,0.565913680133,3,0.0,low,0.9384431950100001,Employed,8.0,0
12114,139,support,0.0,0.527796188318,2,0.0,medium,0.445938025327,Left,3.0,1
12115,193,engineering,0.0,0.880741866251,5,0.0,medium,0.23187712361200002,Employed,6.0,1
12116,262,sales,0.0,1.0,5,0.0,low,0.6880762275010001,Employed,5.0,0
12117,255,finance,0.0,0.8938065028990001,5,0.0,medium,0.544505542393,Employed,6.0,1
12118,214,sales,0.0,0.556992920001,4,0.0,high,0.159109705771,Employed,5.0,3
12119,152,,0.0,0.795685527457,5,0.0,medium,1.0,Employed,4.0,1
12120,199,IT,1.0,0.591725222585,3,0.0,medium,0.879429511833,Employed,2.0,1
12121,242,support,0.0,0.9010665462190001,5,0.0,medium,0.21982944452300002,Employed,4.0,1
12122,257,support,0.0,0.7341945443619999,3,0.0,medium,0.6911480108910001,Employed,2.0,1
12123,173,engineering,1.0,0.897400716085,3,0.0,low,0.613188582883,Employed,3.0,0
12124,101,engineering,0.0,0.433087831241,6,0.0,medium,0.988162719641,Employed,4.0,1
12125,304,finance,0.0,0.785992562915,6,0.0,low,0.097150778132,Left,4.0,0
12126,237,support,1.0,0.755546004205,4,0.0,medium,0.505720837926,Employed,2.0,1
12127,263,,0.0,0.966870676161,5,0.0,medium,0.8316542357369999,Left,5.0,1
12128,192,sales,0.0,0.848069386251,4,0.0,low,0.165549964157,Employed,4.0,0
12129,229,,0.0,0.9857821118019999,4,0.0,medium,0.7716999113420001,Left,6.0,1
12130,260,marketing,0.0,0.814320239118,5,0.0,low,0.734984742149,Left,6.0,0
12131,97,engineering,0.0,0.567351805964,5,0.0,low,0.865819883154,Employed,6.0,0
12132,258,sales,0.0,0.5494007770139999,5,0.0,low,0.756496427426,Employed,2.0,0
12133,229,finance,0.0,0.927597681851,4,0.0,medium,0.833713547406,Employed,4.0,1
12134,149,marketing,0.0,,2,0.0,low,0.37683172951300004,Left,3.0,0
12135,134,support,0.0,0.544783431318,2,0.0,low,0.443168006863,Left,3.0,0
12136,230,IT,0.0,,3,0.0,high,0.7170410873180001,Employed,2.0,3
12137,135,procurement,0.0,,3,0.0,low,0.652536874979,Employed,3.0,0
12138,218,support,0.0,0.520993636045,4,0.0,medium,0.574505528962,Employed,3.0,1
12139,152,finance,1.0,0.5488203601030001,4,0.0,low,0.293482650106,Employed,3.0,0
12140,246,IT,1.0,0.9605898266399999,2,0.0,low,0.606692364699,Employed,2.0,0
12141,144,,0.0,0.508434170653,2,0.0,medium,0.388970437856,Left,3.0,1
12142,143,IT,0.0,0.832682541496,6,0.0,medium,0.199786244889,Employed,4.0,1
12143,173,engineering,0.0,0.865100700058,3,0.0,medium,0.740170798389,Employed,2.0,1
12144,202,sales,0.0,0.780092016095,3,0.0,low,0.632232449504,Employed,3.0,0
12145,269,engineering,0.0,0.40117396238200004,2,0.0,low,0.6927861247600001,Employed,5.0,0
12146,139,procurement,0.0,0.939212283075,3,0.0,medium,0.731270885544,Employed,3.0,1
12147,238,engineering,0.0,0.9678008706219999,5,0.0,low,0.878103951815,Left,6.0,0
12148,269,marketing,0.0,0.45114913076200003,3,0.0,medium,0.8923246846899999,Employed,3.0,1
12149,186,sales,0.0,0.6235411862529999,4,0.0,medium,0.8952111903829999,Employed,7.0,1
12150,266,finance,0.0,0.491121344819,4,0.0,medium,0.636892723399,Employed,3.0,1
12151,148,IT,0.0,0.503944319612,4,0.0,low,0.692149253142,Employed,2.0,0
12152,222,sales,0.0,0.653902109381,4,0.0,medium,0.662089518804,Employed,4.0,1
12153,243,sales,0.0,0.722925292415,4,0.0,low,0.786862869674,Employed,2.0,0
12154,118,finance,0.0,0.575829593645,6,0.0,low,1.0,Employed,2.0,0
12155,197,sales,0.0,0.627248221598,5,0.0,low,0.846205070452,Employed,2.0,0
12156,177,marketing,0.0,0.503750068395,4,0.0,high,0.553777969506,Employed,2.0,3
12157,224,sales,0.0,0.610472466433,4,0.0,low,0.646848485105,Employed,3.0,0
12158,134,engineering,0.0,0.8045062139839999,5,0.0,low,0.8695894910519999,Employed,2.0,0
12159,180,engineering,1.0,,5,0.0,medium,1.0,Employed,3.0,1
12160,305,engineering,0.0,0.872570251838,6,0.0,low,0.11300493834799999,Left,4.0,0
12161,258,IT,0.0,,5,0.0,low,0.45292886688699996,Employed,2.0,0
12162,296,engineering,0.0,0.977890416294,6,0.0,low,0.144071249573,Left,4.0,0
12163,279,sales,0.0,0.365752925384,5,0.0,low,0.888703972459,Employed,5.0,0
12164,226,engineering,0.0,0.902371636051,3,0.0,low,0.551087605791,Employed,2.0,0
12165,167,sales,0.0,0.598497532009,5,0.0,low,0.7508987015880001,Employed,3.0,0
12166,260,,0.0,0.9570339741570001,5,0.0,low,0.7685910635879999,Left,5.0,0
12167,254,engineering,1.0,0.832679063935,3,0.0,low,0.543454783877,Employed,3.0,0
12168,248,IT,0.0,0.905403808045,5,0.0,low,0.874780055495,Left,5.0,0
12169,177,sales,0.0,0.8749100377949999,3,0.0,high,0.839844065953,Employed,2.0,3
12170,104,sales,0.0,0.495214864663,4,0.0,low,0.385974285167,Employed,3.0,0
12171,235,marketing,1.0,0.552883880728,4,0.0,low,0.9184891618080001,Employed,4.0,0
12172,149,support,1.0,0.728643535841,3,0.0,medium,0.826959167748,Employed,4.0,1
12173,135,engineering,0.0,0.548046297437,2,0.0,high,0.8953212495399999,Employed,3.0,3
12174,178,,0.0,0.9882184026530001,3,0.0,medium,0.115231622228,Employed,4.0,1
12175,257,sales,1.0,0.7371539603120001,5,0.0,medium,0.153236929818,Employed,4.0,1
12176,235,engineering,0.0,,3,0.0,medium,0.910712179609,Employed,2.0,1
12177,227,engineering,0.0,1.0,4,0.0,low,0.5724688111990001,Employed,10.0,0
12178,249,,0.0,,4,0.0,low,0.776324435097,Employed,3.0,0
12179,196,support,0.0,0.503658608593,3,0.0,low,0.553757154297,Employed,3.0,0
12180,256,IT,0.0,0.8276365703659999,6,0.0,low,0.108648256665,Left,4.0,0
12181,207,sales,0.0,0.567577977687,3,0.0,high,0.392641367253,Employed,6.0,3
12182,199,support,0.0,0.9036008721430001,5,0.0,low,0.781493900363,Employed,4.0,0
12183,228,sales,0.0,0.6947909248530001,3,1.0,medium,0.7542460773630001,Employed,2.0,1
12184,186,procurement,1.0,0.775097676843,3,0.0,medium,0.767059672852,Employed,3.0,1
12185,154,engineering,0.0,0.708938677728,3,0.0,low,0.984362725891,Employed,3.0,0
12186,194,engineering,0.0,0.62245372817,3,0.0,medium,0.497445654618,Employed,3.0,1
12187,152,engineering,0.0,0.514623171475,4,0.0,low,0.710794056873,Employed,3.0,0
12188,242,support,0.0,0.549227537424,6,0.0,medium,0.37165861899,Employed,6.0,1
12189,207,sales,0.0,,3,0.0,medium,0.907908109524,Employed,2.0,1
12190,139,sales,0.0,0.920424648372,3,0.0,low,0.892315955933,Employed,2.0,0
12191,212,marketing,0.0,0.5153755475940001,5,0.0,medium,0.816095263529,Employed,4.0,1
12192,154,product,0.0,0.894698500101,3,0.0,high,0.639507608933,Employed,10.0,3
12193,132,engineering,0.0,0.41834932916199996,2,0.0,low,0.428198949206,Left,3.0,0
12194,259,support,0.0,0.780160254522,5,0.0,low,0.90005088827,Left,5.0,0
